transaction_id,transaction_date,city,neighborhood,property_type,rooms,floor,total_floors,year_built,surface_sqm,lat,lng,is_furnished,amenities_count,amenities_list,sale_price_eur,is_verified,data_source
MD-00000183,2026-02-16,Chișinău,Poșta Veche,APARTMENT,2,2,5,1967,63.2,47.039859,28.856194,True,2,balcony|furnished,100000,True,real
MD-00000184,2024-08-01,Chișinău,Durlești,APARTMENT,4,6,8,1996,127.5,47.032399,28.762617,False,3,balcony|elevator|storage_room,94000,True,real
MD-00000185,2025-10-05,Chișinău,Botanica,HOUSE,2,1,1,1976,288.1,46.963866,28.859794,False,4,fireplace|garage|parking|storage_room,580000,True,real
MD-00000186,2025-09-08,Chișinău,Botanica,HOUSE,3,1,1,2005,264.8,46.958596,28.868122,False,2,garage|garden,455000,True,real
MD-00000187,2025-04-25,Bălți,,HOUSE,4,1,3,2001,175.5,47.7516,27.910584,False,3,garage|garden|terrace,180000,True,real
MD-00000188,2025-06-16,Chișinău,Telecentru,APARTMENT,2,2,5,1955,64.7,47.008868,28.820949,False,1,balcony,59900,True,real
MD-00000189,2024-06-24,Chișinău,Ciocana,APARTMENT,3,3,9,1989,87.3,47.008818,28.862965,False,2,balcony|elevator,93500,True,real
MD-00000190,2025-11-25,Chișinău,Buiucani,APARTMENT,3,5,9,1972,87.5,47.044581,28.775976,False,2,balcony|elevator,80000,True,real
MD-00000191,2026-03-26,Chișinău,Buiucani,APARTMENT,2,1,9,1983,50.0,47.054669,28.757001,False,2,balcony|elevator,51000,True,real
MD-00000192,2026-01-14,Bălți,,APARTMENT,2,2,4,1962,56.2,47.78189,27.929384,False,1,balcony,45000,True,real
MD-00000193,2025-01-29,Chișinău,Râșcani,HOUSE,4,1,2,1991,318.6,47.074799,28.821211,False,2,garden|parking,660000,True,real
MD-00000194,2024-03-08,Chișinău,Telecentru,HOUSE,3,1,3,1962,177.2,46.995909,28.81672,False,2,garden|storage_room,230000,True,real
MD-00000195,2026-01-25,Chișinău,Dumbrava,APARTMENT,1,4,6,2002,45.6,47.009033,28.749712,False,3,balcony|elevator|storage_room,55000,True,real
MD-00000196,2024-04-09,Chișinău,Botanica,APARTMENT,1,7,7,1993,43.8,46.945001,28.952107,True,3,balcony|elevator|furnished,49000,True,real
MD-00000197,2026-06-25,Chișinău,Sculeni,APARTMENT,3,5,10,1993,83.0,47.048015,28.7846,True,3,balcony|elevator|furnished,108000,True,real
MD-00000198,2024-09-04,Ungheni,,HOUSE,3,1,1,1992,167.2,47.221347,27.816553,False,4,garage|garden|parking|terrace,115000,True,real
MD-00000199,2024-12-14,Chișinău,Râșcani,APARTMENT,1,4,9,1995,43.8,47.031351,28.876297,False,2,balcony|elevator,80000,True,real
MD-00000200,2025-10-01,Bălți,,APARTMENT,4,3,9,1987,117.8,47.750654,27.923929,False,3,balcony|elevator|storage_room,100000,True,real
MD-00000201,2026-05-06,Chișinău,Buiucani-Nord,APARTMENT,4,6,9,1984,99.8,47.01622,28.818945,True,2,elevator|furnished,140000,True,real
MD-00000202,2024-08-13,Chișinău,Râșcani,APARTMENT,3,2,4,1961,88.8,47.061836,28.817104,False,2,balcony|storage_room,83000,True,real
MD-00000203,2025-10-31,Chișinău,Centru,APARTMENT,3,9,9,1992,81.6,47.022512,28.876053,False,2,balcony|elevator,151000,True,real
MD-00000204,2026-05-26,Chișinău,Sîngera,APARTMENT,2,3,8,2006,60.9,46.921326,28.960558,True,4,balcony|elevator|furnished|storage_room,44000,True,real
MD-00000205,2026-06-10,Chișinău,Ciocana Nouă,APARTMENT,2,2,5,2008,56.5,46.997728,28.883662,False,3,balcony|elevator|storage_room,70000,True,real
MD-00000206,2025-08-31,Chișinău,Botanica,APARTMENT,4,8,9,2019,97.3,46.965996,28.899895,False,4,balcony|elevator|parking|storage_room,160000,True,real
MD-00000207,2025-11-07,Bălți,,APARTMENT,1,6,9,1973,50.8,47.75851,27.94254,True,4,balcony|elevator|furnished|parking,58000,True,real
MD-00000208,2026-04-29,Bălți,,APARTMENT,1,7,9,2004,46.7,47.766811,27.94141,False,1,elevator,50000,True,real
MD-00000209,2025-04-25,Chișinău,Telecentru,APARTMENT,3,3,9,2010,69.3,46.996473,28.813535,False,3,balcony|elevator|parking,160000,True,real
MD-00000210,2025-03-16,Chișinău,Dumbrava,APARTMENT,4,7,10,1981,124.6,47.017498,28.744656,False,2,balcony|elevator,115000,True,real
MD-00000211,2026-05-16,Chișinău,Botanica,APARTMENT,3,4,9,2023,94.8,46.93956,28.913966,False,2,balcony|storage_room,270000,True,real
MD-00000212,2024-09-15,Chișinău,Durlești,APARTMENT,2,2,4,1967,60.3,47.021472,28.76723,False,1,balcony,51000,True,real
MD-00000213,2026-04-22,Chișinău,Ciocana,APARTMENT,1,2,4,1966,44.8,46.995708,28.871058,False,0,,85000,True,real
MD-00000214,2025-05-04,Chișinău,Stăuceni,APARTMENT,2,3,10,1981,47.5,47.077314,28.872763,True,3,balcony|elevator|furnished,44200,True,real
MD-00000215,2024-05-25,Chișinău,Telecentru,APARTMENT,3,13,13,2018,78.3,47.005548,28.817709,False,4,balcony|elevator|parking|storage_room,120000,True,real
MD-00000216,2025-08-05,Chișinău,Telecentru,HOUSE,5,1,2,1978,124.6,46.98284,28.80061,False,6,fireplace|garage|garden|parking|pool|terrace,232000,True,real
MD-00000217,2025-02-04,Chișinău,Dumbrava,APARTMENT,3,1,11,2018,73.5,47.005617,28.737515,True,4,balcony|elevator|furnished|storage_room,120000,True,real
MD-00000218,2026-01-08,Chișinău,Botanica,APARTMENT,2,5,5,1962,63.3,46.95873,28.839263,False,1,balcony,45000,True,real
MD-00000219,2026-05-13,Chișinău,Buiucani,APARTMENT,2,8,9,1989,70.7,47.070232,28.824666,False,2,balcony|elevator,69000,True,real
MD-00000220,2025-06-12,Chișinău,Botanica,APARTMENT,2,1,5,1966,58.7,47.001651,28.897217,False,2,balcony|storage_room,50000,True,real
MD-00000221,2024-08-02,Chișinău,Buiucani,APARTMENT,4,3,4,1970,128.7,47.060794,28.80999,True,3,balcony|elevator|furnished,127000,True,real
MD-00000222,2026-03-20,Anenii Noi,,APARTMENT,2,3,3,1951,60.5,46.895647,29.240731,True,3,balcony|furnished|storage_room,45000,True,real
MD-00000223,2026-04-25,Chișinău,Trușeni,APARTMENT,3,3,5,1967,79.0,47.049321,28.716469,True,2,balcony|furnished,71500,True,real
MD-00000224,2024-05-21,Comrat,,APARTMENT,2,2,4,1958,52.2,46.288975,28.650493,False,1,balcony,40000,True,real
MD-00000225,2025-04-08,Chișinău,Buiucani,APARTMENT,1,1,16,2022,44.7,47.011866,28.792905,False,3,balcony|elevator|parking,96000,True,real
MD-00000226,2025-11-20,Chișinău,Buiucani,HOUSE,3,1,2,1998,226.6,47.058004,28.789079,False,1,garage,350000,True,real
MD-00000227,2024-08-03,Chișinău,Ciocana Nouă,APARTMENT,1,6,9,1980,33.0,47.07182,28.903914,False,2,balcony|elevator,42500,True,real
MD-00000228,2026-06-04,Chișinău,Alba-Iulia,HOUSE,4,1,2,1979,231.3,47.048967,28.757731,False,2,storage_room|terrace,470000,True,real
MD-00000229,2025-04-06,Chișinău,Telecentru,APARTMENT,1,8,9,1995,34.2,47.008235,28.818555,False,2,balcony|elevator,36000,True,real
MD-00000230,2025-11-22,Chișinău,Sîngera,APARTMENT,2,2,10,2010,48.5,46.922035,28.976244,False,2,balcony|storage_room,49000,True,real
MD-00000231,2025-04-11,Chișinău,Telecentru,APARTMENT,2,7,9,1987,58.4,46.999258,28.809552,False,3,elevator|parking|storage_room,75000,True,real
MD-00000232,2025-06-22,Chișinău,Stăuceni,APARTMENT,2,6,8,2008,48.3,47.086878,28.846661,True,2,balcony|furnished,65000,True,real
MD-00000233,2026-04-08,Drochia,,APARTMENT,4,3,9,1982,117.6,48.023508,27.841388,False,3,balcony|elevator|storage_room,63600,True,real
MD-00000234,2024-08-05,Ialoveni,,HOUSE,3,1,3,1977,124.1,46.963874,28.775219,True,5,furnished|garage|garden|parking|storage_room,110000,True,real
MD-00000235,2026-06-01,Chișinău,Telecentru,HOUSE,6,1,3,2009,204.6,46.99096,28.808383,False,3,parking|storage_room|terrace,435000,True,real
MD-00000236,2025-10-10,Chișinău,Botanica,APARTMENT,2,1,4,1965,60.8,46.999106,28.882208,False,1,balcony,69000,True,real
MD-00000237,2026-06-28,Bălți,,APARTMENT,3,3,5,1955,83.0,47.780735,27.931101,False,2,balcony|storage_room,56000,True,real
MD-00000238,2024-07-03,Chișinău,Botanica,APARTMENT,2,12,12,2017,60.4,46.958063,28.859963,False,3,elevator|parking|storage_room,110000,True,real
MD-00000239,2025-03-31,Ialoveni,,APARTMENT,2,3,9,1975,47.2,46.946637,28.799621,False,1,elevator,48500,True,real
MD-00000240,2025-05-18,Chișinău,Botanica,HOUSE,3,1,3,1962,271.2,46.969783,28.90275,False,3,fireplace|storage_room|terrace,476000,True,real
MD-00000241,2024-11-01,Chișinău,Telecentru,APARTMENT,1,1,4,1961,30.2,46.998059,28.818424,True,2,balcony|furnished,50000,True,real
MD-00000242,2025-01-07,Chișinău,Ciocana,APARTMENT,3,4,9,1974,95.4,47.064438,28.906975,False,3,balcony|elevator|storage_room,90000,True,real
MD-00000243,2026-03-11,Chișinău,Telecentru,APARTMENT,3,3,5,1956,65.9,46.999555,28.801777,False,1,balcony,60000,True,real
MD-00000244,2025-08-10,Chișinău,Telecentru,APARTMENT,3,6,9,1975,87.1,46.991971,28.814413,False,2,balcony|elevator,120000,True,real
MD-00000245,2026-02-02,Chișinău,Râșcani,APARTMENT,2,4,9,1986,62.9,47.021623,28.830562,False,2,balcony|elevator,85000,True,real
MD-00000246,2025-09-15,Chișinău,Aeroport,HOUSE,6,1,1,1991,204.9,46.931507,28.889802,False,3,garage|garden|storage_room,300000,True,real
MD-00000247,2025-08-08,Chișinău,Stăuceni,APARTMENT,2,2,5,1993,63.2,47.080124,28.870565,True,2,balcony|furnished,75000,True,real
MD-00000248,2024-12-25,Chișinău,Centru,APARTMENT,2,7,9,1988,62.4,47.009094,28.829094,False,2,balcony|elevator,110000,True,real
MD-00000249,2026-06-05,Chișinău,Telecentru,HOUSE,3,1,1,2000,146.2,46.999927,28.809789,False,2,garage|garden,270000,True,real
MD-00000250,2024-11-20,Chișinău,Râșcani,APARTMENT,3,10,10,1995,76.5,47.058204,28.865802,False,3,balcony|elevator|parking,119800,True,real
MD-00000251,2024-09-19,Chișinău,Ciocana,HOUSE,4,1,1,1995,166.7,47.033105,28.922181,False,3,fireplace|garage|garden,285000,True,real
MD-00000252,2026-04-08,Chișinău,Alba-Iulia,APARTMENT,1,8,9,1991,44.3,47.053105,28.786206,False,2,balcony|elevator,42000,True,real
MD-00000253,2026-02-18,Chișinău,Botanica,APARTMENT,1,8,9,1984,38.2,46.999913,28.899695,True,3,balcony|elevator|furnished,55000,True,real
MD-00000254,2025-05-07,Chișinău,Poșta Veche,APARTMENT,2,3,11,2017,48.2,47.047607,28.858658,False,2,balcony|elevator,90000,True,real
MD-00000255,2026-04-12,Comrat,,HOUSE,3,1,1,1996,143.3,46.282818,28.643637,False,1,garage,68000,True,real
MD-00000256,2025-02-03,Ștefan Vodă,,APARTMENT,4,5,9,1990,110.5,46.507924,29.660141,False,1,elevator,85000,True,real
MD-00000257,2025-01-13,Căușeni,,HOUSE,4,1,1,1984,146.3,46.633261,29.403554,False,3,fireplace|garden|terrace,55000,True,real
MD-00000258,2026-02-24,Chișinău,Telecentru,APARTMENT,2,7,9,1990,48.9,46.999877,28.821533,False,2,elevator|storage_room,55000,True,real
MD-00000259,2026-06-12,Chișinău,Stăuceni,APARTMENT,2,9,9,1976,53.0,47.072463,28.841672,False,2,parking|storage_room,42000,True,real
MD-00000260,2024-06-10,Chișinău,Buiucani,APARTMENT,1,1,5,1988,44.7,47.018448,28.765072,True,3,balcony|furnished|storage_room,50000,True,real
MD-00000261,2024-02-03,Chișinău,Alba-Iulia,HOUSE,3,1,3,1986,248.4,47.012098,28.791506,False,3,garage|garden|parking,441000,True,real
MD-00000262,2024-12-18,Chișinău,Buiucani,APARTMENT,2,9,9,1975,64.6,47.041637,28.80742,False,3,balcony|elevator|storage_room,89000,True,real
MD-00000263,2025-10-19,Chișinău,Codru,HOUSE,4,1,3,1974,148.1,46.971946,28.809239,True,6,fireplace|furnished|garden|parking|storage_room|terrace,335000,True,real
MD-00000264,2026-05-17,Bălți,,APARTMENT,2,14,16,2012,63.9,47.754118,27.91297,False,3,balcony|elevator|parking,100000,True,real
MD-00000265,2026-06-22,Chișinău,Telecentru,APARTMENT,3,2,4,1963,98.0,46.99703,28.815779,False,2,balcony|storage_room,110000,True,real
MD-00000266,2025-03-09,Chișinău,Buiucani,APARTMENT,2,4,4,1956,50.7,47.059774,28.771963,False,1,balcony,53000,True,real
MD-00000267,2025-09-07,Cahul,,APARTMENT,3,5,5,1964,92.6,45.912527,28.200973,True,2,balcony|furnished,70000,True,real
MD-00000268,2025-01-22,Chișinău,Telecentru,APARTMENT,1,1,5,1984,30.0,47.000288,28.823049,False,1,balcony,27000,True,real
MD-00000269,2026-02-12,Comrat,,APARTMENT,3,1,5,1991,86.1,46.276386,28.656547,False,2,balcony|storage_room,85000,True,real
MD-00000270,2026-06-11,Chișinău,Telecentru,APARTMENT,2,3,5,1982,70.4,46.992269,28.809488,False,1,balcony,101000,True,real
MD-00000271,2025-03-06,Leova,,APARTMENT,5,2,4,1955,156.9,46.492838,28.241848,False,1,balcony,65000,True,real
MD-00000272,2025-08-08,Chișinău,Ciocana Nouă,APARTMENT,2,1,10,1992,61.4,47.058851,28.915769,False,2,elevator|storage_room,55400,True,real
MD-00000273,2024-12-02,Chișinău,Centru,APARTMENT,3,1,5,1991,100.5,47.009428,28.823803,False,1,balcony,160000,True,real
MD-00000274,2026-04-22,Chișinău,Râșcani,HOUSE,4,1,2,1962,233.0,47.062336,28.839744,False,3,garage|garden|parking,510000,True,real
MD-00000275,2026-04-24,Chișinău,Ciocana Nouă,APARTMENT,2,5,5,1957,57.6,47.030716,28.880595,False,1,balcony,62000,True,real
MD-00000276,2026-06-30,Chișinău,Râșcani,APARTMENT,3,4,5,1981,78.7,47.052099,28.85686,True,2,furnished|storage_room,115000,True,real
MD-00000277,2024-10-31,Bălți,,HOUSE,3,1,3,1997,190.0,47.773573,27.887543,False,4,garage|garden|parking|storage_room,155000,True,real
MD-00000278,2025-11-18,Chișinău,Botanica Veche,APARTMENT,2,4,14,2014,63.9,46.964776,28.884897,False,2,balcony|elevator,115000,True,real
MD-00000279,2025-02-26,Chișinău,Buiucani,APARTMENT,3,4,9,1992,75.0,47.017828,28.788391,True,3,balcony|elevator|furnished,88000,True,real
MD-00000280,2025-08-24,Chișinău,Ciocana,APARTMENT,1,9,10,1994,33.1,47.010534,28.898469,False,3,balcony|elevator|storage_room,55000,True,real
MD-00000281,2024-11-22,Chișinău,Ciocana Nouă,APARTMENT,1,8,9,1981,43.4,47.040596,28.923719,True,3,balcony|elevator|furnished,46000,True,real
MD-00000282,2026-03-20,Bălți,,APARTMENT,3,3,5,2008,95.8,47.766089,27.901261,True,4,balcony|elevator|furnished|storage_room,120000,True,real
MD-00000283,2026-01-19,Chișinău,Telecentru,APARTMENT,3,3,5,1989,91.2,46.992614,28.809314,False,1,balcony,87000,True,real
MD-00000284,2026-02-10,Chișinău,Buiucani,HOUSE,4,1,2,1998,288.3,47.035444,28.803727,False,2,garage|garden,500000,True,real
MD-00000285,2024-10-31,Chișinău,Buiucani,APARTMENT,3,4,15,2026,72.6,47.067857,28.768083,True,3,balcony|elevator|furnished,110000,True,real
MD-00000286,2025-09-17,Chișinău,Telecentru,APARTMENT,3,5,15,2015,76.2,46.99985,28.826051,False,3,balcony|elevator|storage_room,165000,True,real
MD-00000287,2025-12-24,Chișinău,Ciocana,HOUSE,6,1,2,1993,261.0,46.983935,28.882636,False,2,garage|garden,485000,True,real
MD-00000288,2024-10-26,Chișinău,Stăuceni,APARTMENT,1,5,9,1993,31.8,47.063424,28.868845,True,4,balcony|elevator|furnished|storage_room,27000,True,real
MD-00000289,2026-05-26,Bălți,,APARTMENT,4,5,5,1994,142.1,47.776819,27.913312,False,1,elevator,115000,True,real
MD-00000290,2026-01-14,Ungheni,,APARTMENT,2,7,9,1978,60.6,47.206543,27.809239,True,3,balcony|elevator|furnished,60000,True,real
MD-00000291,2026-03-24,Chișinău,Telecentru,APARTMENT,3,7,9,1970,72.3,46.99942,28.810815,False,2,balcony|elevator,100000,True,real
MD-00000292,2025-12-05,Chișinău,Centru,APARTMENT,1,5,9,1980,44.4,46.988022,28.839935,False,4,balcony|elevator|parking|storage_room,74000,True,real
MD-00000293,2026-02-10,Chișinău,Botanica,APARTMENT,5,10,10,1984,151.6,47.000948,28.895908,False,2,balcony|elevator,225000,True,real
MD-00000294,2026-01-20,Hîncești,,APARTMENT,4,9,9,1980,112.8,46.820759,28.59628,False,1,elevator,70000,True,real
MD-00000295,2025-10-10,Chișinău,Telecentru,APARTMENT,1,11,14,2023,43.5,47.007136,28.824352,False,3,balcony|elevator|parking,130000,True,real
MD-00000296,2025-10-04,Chișinău,Cricova,APARTMENT,3,4,16,2018,91.3,47.130667,28.855805,False,2,elevator|parking,115000,True,real
MD-00000297,2025-12-19,Chișinău,Ciocana,APARTMENT,2,5,9,1985,56.6,47.016329,28.875923,False,2,elevator|storage_room,53500,True,real
MD-00000298,2025-09-13,Chișinău,Botanica,APARTMENT,4,4,5,1990,142.8,46.977405,28.915135,True,3,balcony|furnished|parking,140000,True,real
MD-00000299,2026-02-20,Basarabeasca,,HOUSE,3,1,2,2001,149.2,46.336602,28.964623,False,5,fireplace|garage|parking|storage_room|terrace,94000,True,real
MD-00000300,2026-02-24,Chișinău,Botanica,APARTMENT,4,8,11,2010,92.2,46.994262,28.838953,False,4,balcony|elevator|parking|storage_room,232900,True,real
MD-00000301,2025-03-11,Chișinău,Telecentru,APARTMENT,2,5,5,1988,48.3,46.996169,28.813744,False,2,balcony|storage_room,64000,True,real
MD-00000302,2025-07-30,Chișinău,Sîngera,APARTMENT,3,1,15,2026,67.9,46.906006,28.981297,False,4,balcony|elevator|parking|storage_room,50000,True,real
MD-00000303,2025-07-31,Chișinău,Buiucani,APARTMENT,4,7,10,1983,139.8,47.044559,28.795818,False,2,balcony|elevator,200000,True,real
MD-00000304,2026-02-08,Soroca,,APARTMENT,3,7,9,1971,94.4,48.167016,28.314695,False,3,balcony|elevator|storage_room,64500,True,real
MD-00000305,2025-11-14,Soroca,,APARTMENT,3,8,9,1980,103.6,48.161905,28.310401,False,1,elevator,70000,True,real
MD-00000306,2025-04-22,Chișinău,Buiucani,APARTMENT,2,3,4,1968,62.0,47.044969,28.784831,False,0,,60000,True,real
MD-00000307,2025-12-08,Chișinău,Râșcani,APARTMENT,3,1,4,1966,81.6,47.042544,28.783535,False,1,storage_room,60000,True,real
MD-00000308,2025-04-17,Chișinău,Aeroport,APARTMENT,2,9,9,2017,50.8,46.993492,28.875818,True,4,balcony|elevator|furnished|parking,104200,True,real
MD-00000309,2024-04-25,Chișinău,Botanica,APARTMENT,2,6,6,1996,55.8,46.953941,28.859276,True,3,balcony|furnished|storage_room,80000,True,real
MD-00000310,2026-02-10,Chișinău,Centru,APARTMENT,2,4,4,1962,54.8,47.011533,28.839591,False,1,balcony,96000,True,real
MD-00000311,2024-09-28,Chișinău,Ciocana,HOUSE,6,1,1,2011,251.5,47.015811,28.923696,False,0,,440000,True,real
MD-00000312,2025-10-24,Chișinău,Botanica,APARTMENT,3,4,4,1953,88.8,46.983898,28.890439,True,2,balcony|furnished,120000,True,real
MD-00000313,2025-08-07,Chișinău,Telecentru,APARTMENT,4,5,9,1973,124.5,47.00424,28.81081,True,3,balcony|elevator|furnished,170000,True,real
MD-00000314,2026-03-16,Chișinău,Buiucani,APARTMENT,1,2,5,1993,45.8,47.060475,28.784023,True,3,balcony|furnished|storage_room,55000,True,real
MD-00000315,2025-08-01,Chișinău,Telecentru,HOUSE,4,1,1,1984,168.9,46.99128,28.81213,False,3,garage|garden|storage_room,300000,True,real
MD-00000316,2024-08-01,Chișinău,Ciocana,HOUSE,4,1,3,1986,235.6,47.026997,28.903954,True,4,furnished|garage|garden|parking,420000,True,real
MD-00000317,2024-11-28,Chișinău,Cricova,APARTMENT,4,10,15,2022,96.1,47.14108,28.844537,True,4,elevator|furnished|parking|storage_room,153000,True,real
MD-00000318,2025-08-09,Chișinău,Ciocana Nouă,HOUSE,5,1,3,1996,176.0,46.997032,28.92305,False,4,garage|garden|parking|terrace,250000,True,real
MD-00000319,2025-03-09,Chișinău,Poșta Veche,APARTMENT,3,2,5,1991,90.6,47.05757,28.798836,False,3,balcony|parking|storage_room,99000,True,real
MD-00000320,2026-06-15,Chișinău,Telecentru,APARTMENT,2,1,10,1991,60.5,47.001768,28.805899,False,2,balcony|elevator,70000,True,real
MD-00000321,2025-08-05,Chișinău,Centru,APARTMENT,1,11,12,2022,43.9,47.02112,28.834832,True,3,balcony|elevator|furnished,152000,True,real
MD-00000322,2025-05-10,Fălești,,APARTMENT,3,4,4,1967,65.9,47.704554,27.731565,False,0,,22500,True,real
MD-00000323,2025-12-31,Bălți,,APARTMENT,4,1,13,2019,105.7,47.760613,27.942706,False,3,balcony|elevator|parking,187000,True,real
MD-00000324,2024-07-24,Chișinău,Alba-Iulia,APARTMENT,4,4,5,1980,102.0,47.028249,28.802525,False,0,,160000,True,real
MD-00000325,2025-10-30,Chișinău,Sîngera,APARTMENT,4,4,12,2010,114.2,46.908995,28.963384,False,3,balcony|elevator|parking,130000,True,real
MD-00000326,2026-03-21,Chișinău,Alba-Iulia,APARTMENT,3,2,4,1957,70.2,47.038012,28.804997,False,1,balcony,76000,True,real
MD-00000327,2025-05-26,Chișinău,Râșcani,APARTMENT,2,4,5,1990,58.7,47.057625,28.844079,False,2,balcony|storage_room,92600,True,real
MD-00000328,2025-06-28,Chișinău,Sculeni,APARTMENT,2,4,4,1965,55.3,47.06743,28.776107,False,1,balcony,48500,True,real
MD-00000329,2024-11-05,Chișinău,Centru,HOUSE,5,1,2,2014,124.0,46.990996,28.828006,False,4,garage|garden|pool|terrace,215000,True,real
MD-00000330,2026-02-11,Bălți,,HOUSE,2,1,3,1968,111.7,47.762972,27.92255,True,3,furnished|garage|garden,102000,True,real
MD-00000331,2024-08-07,Chișinău,Telecentru,HOUSE,6,1,3,2013,257.1,47.004088,28.813928,False,3,garage|garden|terrace,540000,True,real
MD-00000332,2025-12-21,Chișinău,Centru,APARTMENT,2,1,10,1981,68.1,46.998109,28.846107,False,2,balcony|elevator,125000,True,real
MD-00000333,2025-05-11,Chișinău,Sculeni,APARTMENT,2,5,9,1978,54.2,47.053393,28.777912,True,3,balcony|elevator|furnished,65000,True,real
MD-00000334,2026-04-24,Chișinău,Botanica,HOUSE,4,1,1,1967,108.0,46.989196,28.91428,False,3,garage|garden|terrace,365000,True,real
MD-00000335,2025-08-19,Chișinău,Botanica,HOUSE,6,1,1,2003,213.1,46.960934,28.845214,True,4,furnished|garage|garden|storage_room,500000,True,real
MD-00000336,2024-03-16,Chișinău,Botanica,APARTMENT,3,8,9,1985,68.2,46.942639,28.897352,False,3,balcony|elevator|storage_room,62000,True,real
